2,101.849994,0,Warrior,54.399997,-5,0,11,0,2,8,12,1,Warrior,39.433331,-5,0,10,0,2,8,13,2,Warrior,96.949994,-16,0,12,2,8,26,46,3,Warrior,93.483328,-15,0,16,6,6,24,35,0,Ranger,65.849996,-13,0,6,0,5,15,14,1,Ranger,45.599997,-2,0,5,0,1,3,8,2,Ranger,0.0,-9,0,2,0,4,12,31,3,Ranger,75.916662,-8,0,5,0,3,9,18,0,Slime,81.883328,-7,0,6,0,5,30,26,1,Slime,30.116665,-1,0,6,0,1,6,8,2,Slime,70.516662,0,4,7,0,2,12,20,3,Slime,101.849994,-8,5,7,0,9,54,37,
3,91.133328,0,Warrior,47.283331,-5,0,10,0,2,8,12,1,Warrior,51.516664,-9,0,10,0,3,12,17,2,Warrior,91.133328,-19,0,15,5,9,32,49,3,Warrior,77.749995,-9,0,11,0,4,14,32,0,Ranger,28.283332,-6,0,6,0,2,6,6,1,Ranger,45.899997,-3,0,5,0,1,3,8,2,Ranger,64.449996,-4,0,5,0,2,6,15,3,Ranger,0.0,-19,0,2,0,8,24,32,0,Slime,66.383329,-6,0,5,0,4,24,17,1,Slime,30.099998,-1,0,5,0,1,6,8,2,Slime,74.533329,0,4,5,0,3,18,24,3,Slime,86.149995,-2,0,6,0,2,12,28,
2,90.033328,0,Warrior,48.949997,-5,0,10,0,2,8,12,1,Warrior,53.38333,-8,0,10,0,3,12,18,2,Warrior,0.0,-23,0,6,1,9,36,44,3,Warrior,78.283329,-10,0,12,1,4,16,31,0,Ranger,45.833331,-8,0,7,0,3,9,8,1,Ranger,47.566664,-3,0,5,0,1,3,8,2,Ranger,61.066663,-5,0,6,0,2,6,15,3,Ranger,90.033328,-16,0,5,0,7,21,30,0,Slime,68.116663,-7,0,5,0,4,24,19,1,Slime,30.116665,-1,0,5,0,1,6,8,2,Slime,80.449995,-2,1,6,0,2,12,28,3,Slime,86.716661,0,2,5,0,1,6,27,
2,97.249994,0,Warrior,58.116663,-7,0,11,0,3,12,14,1,Warrior,51.166664,-7,0,10,0,3,12,17,2,Warrior,0.0,-24,0,9,2,10,36,53,3,Warrior,79.783329,-9,0,13,3,4,14,30,0,Ranger,28.283332,-4,0,6,0,2,6,6,1,Ranger,45.899997,-3,0,5,0,1,3,8,2,Ranger,61.63333,-4,0,6,0,2,6,15,3,Ranger,90.299995,-12,0,5,0,5,15,27,0,Slime,66.783329,-4,0,6,0,3,18,15,1,Slime,30.099998,-1,0,6,0,1,6,8,2,Slime,86.983328,-1,2,7,0,2,12,32,3,Slime,97.249994,-8,3,6,0,8,48,40,
3,87.733328,0,Warrior,47.166664,-5,0,10,0,2,8,12,1,Warrior,33.099998,-6,0,10,0,2,8,13,2,Warrior,87.733328,-13,0,12,2,6,22,34,3,Warrior,0.0,-16,0,8,5,7,24,34,0,Ranger,77.649995,-14,0,9,4,6,18,18,1,Ranger,45.783331,-2,0,5,0,1,3,8,2,Ranger,62.949996,-5,0,5,0,2,6,15,3,Ranger,0.0,-10,0,2,0,4,12,23,0,Slime,71.749996,-2,2,6,0,4,24,19,1,Slime,30.099998,-2,0,6,0,1,6,8,2,Slime,73.216662,0,3,5,0,2,12,20,3,Slime,0.0,-4,5,2,0,5,30,23,
3,84.749995,0,Warrior,48.93333,-4,0,10,0,2,8,12,1,Warrior,54.866663,-7,0,10,0,3,12,18,2,Warrior,84.749995,-15,0,10,0,7,26,37,3,Warrior,82.816662,-12,0,11,1,5,20,32,0,Ranger,45.816664,-8,0,7,0,3,9,8,1,Ranger,52.566664,-5,0,7,0,2,6,10,2,Ranger,69.716663,-8,0,5,0,3,9,18,3,Ranger,0.0,-13,0,3,3,5,15,25,0,Slime,67.216663,-5,0,5,0,4,24,19,1,Slime,30.099998,-2,0,5,0,1,6,8,2,Slime,50.866664,0,0,6,0,0,0,12,3,Slime,0.0,0,6,0,0,3,18,27,
3,95.499994,0,Warrior,48.98333,-6,0,10,0,2,8,12,1,Warrior,60.766663,-11,0,10,0,4,16,22,2,Warrior,95.499994,-15,0,10,0,7,24,44,3,Warrior,79.866662,-12,0,10,0,5,16,27,0,Ranger,28.283332,-6,0,5,0,2,6,6,1,Ranger,52.616664,-5,0,6,0,2,6,10,2,Ranger,83.649995,-13,0,7,0,5,15,24,3,Ranger,0.0,-17,0,7,5,6,18,33,0,Slime,57.68333,-4,0,5,0,3,18,15,1,Slime,47.483331,-4,0,5,0,2,12,12,2,Slime,50.916664,0,0,5,0,0,0,12,3,Slime,94.199994,-2,6,5,0,4,24,38,
3,87.349995,0,Warrior,54.299997,-6,0,11,0,2,8,12,1,Warrior,52.68333,-8,0,10,0,3,12,17,2,Warrior,87.349995,-23,0,10,0,8,32,39,3,Warrior,81.049995,-9,0,15,5,4,16,29,0,Ranger,28.299998,-6,0,5,0,2,6,6,1,Ranger,50.58333,-6,0,7,0,2,6,10,2,Ranger,67.283329,-6,0,6,0,3,9,16,3,Ranger,0.0,-10,0,2,0,4,12,26,0,Slime,62.58333,-3,0,5,0,3,18,15,1,Slime,30.116665,-1,0,5,0,1,6,8,2,Slime,48.88333,0,0,5,0,0,0,12,3,Slime,0.0,-5,6,2,0,8,48,33,
3,79.266662,0,Warrior,47.166664,-6,0,10,0,2,8,12,1,Warrior,37.916664,-4,0,10,0,2,8,13,2,Warrior,79.266662,-9,0,12,0,5,16,34,3,Warrior,0.0,-13,0,6,6,5,20,38,0,Ranger,28.283332,-5,0,5,0,2,6,6,1,Ranger,55.28333,-5,0,6,0,2,6,10,2,Ranger,67.449996,-7,0,6,0,3,9,16,3,Ranger,0.0,-15,0,2,0,6,18,22,0,Slime,64.166663,-5,0,6,0,3,18,18,1,Slime,45.666664,-3,0,6,0,2,12,12,2,Slime,49.099997,0,0,6,0,0,0,12,3,Slime,0.0,0,6,2,0,3,18,25,
3,77.366662,0,Warrior,40.666664,-2,0,10,0,1,4,10,1,Warrior,56.766663,-10,0,10,0,4,16,22,2,Warrior,77.366662,-12,0,10,0,5,20,33,3,Warrior,0.0,-9,0,9,0,5,18,27,0,Ranger,28.299998,-5,0,6,0,2,6,6,1,Ranger,48.616664,-5,0,7,0,2,6,10,2,Ranger,72.949996,-11,0,6,0,4,12,21,3,Ranger,0.0,-9,0,6,3,4,12,21,0,Slime,53.68333,-4,0,5,0,3,18,15,1,Slime,30.116665,-2,0,6,0,1,6,8,2,Slime,46.916664,0,0,6,0,0,0,12,3,Slime,0.0,-1,2,0,0,3,18,25,
