1,45.666664,0,Warrior,25.549998,-6,0,12,0,2,8,17,1,Warrior,23.933332,-4,0,11,0,2,8,18,0,Ranger,45.666664,-16,0,6,0,6,18,27,1,Ranger,0.0,-15,0,2,0,6,18,24,0,Slime,42.549997,0,0,5,0,0,0,15,1,Slime,37.899998,-3,0,6,0,2,12,24,
1,44.166664,0,Warrior,27.983332,-5,0,11,0,2,8,17,1,Warrior,23.833332,-6,0,10,0,2,8,18,0,Ranger,39.483331,-12,0,6,0,5,15,21,1,Ranger,0.0,-13,0,3,0,6,18,25,0,Slime,44.166664,0,0,6,0,0,0,22,1,Slime,35.066665,-4,0,6,0,3,18,20,
0,40.033331,0,Warrior,25.449998,-5,0,11,0,2,8,17,1,Warrior,23.833332,-5,0,11,0,2,8,18,0,Ranger,0.0,-16,0,4,0,6,18,23,1,Ranger,40.033331,-10,0,5,0,4,12,21,0,Slime,0.0,0,0,0,0,0,0,15,1,Slime,32.566665,-2,0,5,0,1,6,20,
1,45.566664,0,Warrior,25.449998,-5,0,10,0,2,8,17,1,Warrior,23.833332,-6,0,10,0,2,8,18,0,Ranger,45.566664,-14,0,6,0,6,18,27,1,Ranger,0.0,-16,0,2,0,6,18,24,0,Slime,42.449997,0,0,5,0,0,0,15,1,Slime,37.799998,-3,0,6,0,2,12,24,
0,40.033331,0,Warrior,25.449998,-6,0,11,0,2,8,17,1,Warrior,23.833332,-4,0,11,0,2,8,18,0,Ranger,0.0,-15,0,4,0,6,18,23,1,Ranger,40.033331,-9,0,5,0,4,12,21,0,Slime,0.0,0,0,0,0,0,0,15,1,Slime,32.566665,-1,0,6,0,1,6,20,
0,38.716664,0,Warrior,21.783332,-4,0,10,0,2,8,17,1,Warrior,23.833332,-5,0,10,0,2,8,18,0,Ranger,0.0,-14,0,0,0,6,18,21,1,Ranger,38.716664,-9,0,5,0,3,9,21,0,Slime,37.333331,0,0,6,0,0,0,16,1,Slime,31.866665,-2,0,5,0,1,6,20,
0,48.43333,0,Warrior,21.783332,-5,0,10,0,2,8,17,1,Warrior,29.549998,-7,0,11,0,3,12,23,0,Ranger,0.0,-17,0,2,2,7,21,27,1,Ranger,48.43333,-9,0,7,0,3,9,23,0,Slime,0.0,-2,4,4,0,3,18,28,1,Slime,40.199998,-2,0,5,0,1,6,23,
1,45.183331,0,Warrior,25.449998,-5,0,11,0,2,8,17,1,Warrior,23.833332,-4,0,10,0,2,8,18,0,Ranger,42.449997,-15,0,6,0,5,15,24,1,Ranger,0.0,-15,0,0,0,6,18,27,0,Slime,45.183331,0,0,5,0,0,0,19,1,Slime,37.799998,-4,0,7,0,2,12,24,
0,38.716664,0,Warrior,21.783332,-5,0,10,0,2,8,17,1,Warrior,23.833332,-5,0,11,0,2,8,18,0,Ranger,0.0,-17,0,0,0,6,18,21,1,Ranger,38.716664,-8,0,5,0,3,9,21,0,Slime,37.333331,0,0,5,0,0,0,16,1,Slime,31.866665,-2,0,6,0,1,6,20,
1,42.216664,0,Warrior,25.449998,-5,0,11,0,2,8,17,1,Warrior,23.833332,-5,0,11,0,2,8,18,0,Ranger,37.766664,-11,0,5,0,5,15,21,1,Ranger,0.0,-17,0,3,0,6,18,26,0,Slime,42.216664,0,0,6,0,0,0,17,1,Slime,32.566665,-2,0,6,0,1,6,20,
0,38.716664,0,Warrior,21.783332,-5,0,10,0,2,8,17,1,Warrior,23.833332,-5,0,11,0,2,8,18,0,Ranger,0.0,-14,0,0,0,6,18,21,1,Ranger,38.716664,-8,0,5,0,3,9,21,0,Slime,37.333331,0,0,6,0,0,0,16,1,Slime,31.866665,-2,0,5,0,1,6,20,
1,42.216664,0,Warrior,25.449998,-5,0,12,0,2,8,17,1,Warrior,23.833332,-5,0,10,0,2,8,18,0,Ranger,37.766664,-11,0,5,0,5,15,21,1,Ranger,0.0,-14,0,2,0,6,18,26,0,Slime,42.216664,0,0,6,0,0,0,17,1,Slime,32.566665,-2,0,6,0,1,6,20,
0,41.949997,0,Warrior,21.783332,-5,0,10,0,2,8,17,1,Warrior,23.833332,-5,0,11,0,2,8,18,0,Ranger,0.0,-16,0,2,0,7,21,24,1,Ranger,41.949997,-10,0,7,0,4,12,24,0,Slime,37.333331,0,0,6,0,0,0,16,1,Slime,31.866665,-1,0,5,0,1,6,20,
0,40.033331,0,Warrior,25.449998,-5,0,11,0,2,8,17,1,Warrior,23.833332,-4,0,11,0,2,8,18,0,Ranger,0.0,-15,0,4,0,6,18,23,1,Ranger,40.033331,-11,0,5,0,4,12,21,0,Slime,0.0,0,0,0,0,0,0,15,1,Slime,32.566665,-1,0,5,0,1,6,20,
1,45.566664,0,Warrior,25.449998,-4,0,11,0,2,8,17,1,Warrior,23.833332,-4,0,10,0,2,8,18,0,Ranger,45.566664,-17,0,6,0,6,18,27,1,Ranger,0.0,-13,0,2,0,6,18,24,0,Slime,42.449997,0,0,5,0,0,0,15,1,Slime,37.799998,-4,0,6,0,2,12,24,
1,45.183331,0,Warrior,25.449998,-6,0,11,0,2,8,17,1,Warrior,23.833332,-4,0,10,0,2,8,18,0,Ranger,42.449997,-12,0,6,0,5,15,24,1,Ranger,0.0,-18,0,0,0,6,18,27,0,Slime,45.183331,0,0,5,0,0,0,19,1,Slime,37.799998,-4,0,6,0,2,12,24,
0,51.449997,0,Warrior,25.449998,-6,0,11,0,2,8,17,1,Warrior,30.366665,-7,0,12,0,3,12,23,0,Ranger,0.0,-22,0,5,4,8,24,27,1,Ranger,51.449997,-14,0,7,0,5,15,26,0,Slime,46.833331,0,4,5,0,3,18,24,1,Slime,41.016664,-2,0,5,0,1,6,23,
0,47.399997,0,Warrior,21.783332,-5,0,11,0,2,8,17,1,Warrior,29.549998,-7,0,12,0,3,12,23,0,Ranger,0.0,-18,0,3,4,7,21,24,1,Ranger,47.399997,-7,0,6,0,3,9,23,0,Slime,46.016664,0,4,5,0,3,18,24,1,Slime,40.199998,-1,0,5,0,1,6,23,
1,42.216664,0,Warrior,25.449998,-5,0,12,0,2,8,17,1,Warrior,23.833332,-6,0,10,0,2,8,18,0,Ranger,37.766664,-13,0,5,0,5,15,21,1,Ranger,0.0,-15,0,3,0,6,18,26,0,Slime,42.216664,0,0,6,0,0,0,17,1,Slime,32.566665,-1,0,5,0,1,6,20,
1,47.333331,0,Warrior,25.449998,-5,0,11,0,2,8,17,1,Warrior,30.366665,-8,0,12,0,3,12,23,0,Ranger,47.333331,-16,0,7,2,6,18,27,1,Ranger,0.0,-16,0,3,0,6,18,26,0,Slime,41.549998,0,2,5,0,1,6,18,1,Slime,40.166664,-2,0,5,0,1,6,23,
