0,85.699995,2,Warrior,57.299997,-8,0,11,0,4,14,17,3,Warrior,76.883329,-14,0,11,0,6,24,30,0,Warrior,0.0,-13,0,7,1,6,22,35,1,Warrior,85.699995,-19,0,13,2,7,28,24,2,Ranger,54.149997,-7,0,6,0,3,9,11,3,Ranger,61.08333,-8,0,7,0,3,9,15,0,Ranger,69.566663,-9,0,5,0,3,9,17,1,Ranger,52.299997,-6,0,6,1,2,6,12,2,Slime,33.699998,-2,0,6,0,1,6,8,3,Slime,35.199998,-2,0,5,0,1,6,7,0,Slime,0.0,-1,2,2,0,2,12,28,1,Slime,45.566664,0,2,6,0,2,12,8,
0,71.916662,2,Warrior,68.833329,-13,0,10,0,6,24,20,3,Warrior,62.43333,-12,0,10,0,5,20,25,0,Warrior,47.199997,-5,0,10,0,2,8,13,1,Warrior,71.916662,-12,0,13,3,6,20,22,2,Ranger,52.116664,-7,0,5,0,3,9,11,3,Ranger,57.249997,-12,0,6,0,4,12,15,0,Ranger,0.0,-8,0,0,0,3,9,20,1,Ranger,32.416665,0,0,6,2,0,0,6,2,Slime,28.383332,-1,0,5,0,1,6,8,3,Slime,35.533331,-2,0,5,0,1,6,7,0,Slime,0.0,-2,0,4,0,1,6,22,1,Slime,45.499997,0,2,5,0,2,12,8,
0,83.383328,2,Warrior,75.799995,-19,0,10,0,7,28,20,3,Warrior,55.899997,-12,0,10,0,4,16,24,0,Warrior,0.0,-7,0,5,3,3,10,33,1,Warrior,83.383328,-16,0,13,4,8,28,21,2,Ranger,62.766663,-9,0,5,0,3,9,12,3,Ranger,48.466664,-8,0,5,0,3,9,12,0,Ranger,0.0,-4,0,2,2,2,6,23,1,Ranger,32.416665,0,0,5,2,0,0,6,2,Slime,28.383332,-1,0,5,0,1,6,8,3,Slime,35.533331,-1,0,5,0,1,6,7,0,Slime,0.0,-1,8,2,0,5,30,27,1,Slime,45.499997,0,2,6,0,2,12,8,
0,79.049995,2,Warrior,74.683329,-15,0,10,0,6,24,17,3,Warrior,65.916663,-13,0,11,0,5,20,25,0,Warrior,59.03333,-9,0,12,0,3,12,17,1,Warrior,79.049995,-13,0,13,2,6,20,25,2,Ranger,53.899997,-6,0,5,0,3,9,11,3,Ranger,70.099996,-12,0,7,0,5,15,18,0,Ranger,0.0,-9,0,3,4,3,9,20,1,Ranger,32.416665,0,0,5,2,0,0,6,2,Slime,28.383332,-1,0,5,0,1,6,8,3,Slime,38.733331,-4,0,5,0,2,12,11,0,Slime,0.0,-2,2,0,0,3,18,24,1,Slime,47.283331,0,1,6,0,1,6,8,
0,80.066662,2,Warrior,68.799996,-15,0,10,0,6,24,17,3,Warrior,56.249997,-11,0,10,0,4,16,24,0,Warrior,0.0,-15,0,6,4,5,20,30,1,Warrior,80.066662,-21,0,13,4,7,28,21,2,Ranger,53.28333,-7,0,5,0,3,9,11,3,Ranger,48.466664,-6,0,5,0,3,9,12,0,Ranger,0.0,-5,0,3,1,2,6,21,1,Ranger,32.416665,0,0,6,2,0,0,6,2,Slime,28.383332,-1,0,5,0,1,6,8,3,Slime,35.533331,-2,0,6,0,1,6,7,0,Slime,78.116662,0,5,5,0,4,24,24,1,Slime,45.499997,0,2,6,0,2,12,8,
0,81.166662,2,Warrior,71.433329,-14,0,10,0,7,24,21,3,Warrior,58.68333,-10,0,10,0,4,16,21,0,Warrior,0.0,-10,0,9,5,4,16,29,1,Warrior,81.166662,-18,0,13,3,7,24,21,2,Ranger,51.899997,-8,0,5,0,3,9,11,3,Ranger,48.466664,-9,0,6,0,3,9,12,0,Ranger,0.0,-5,0,2,1,2,6,20,1,Ranger,32.416665,0,0,6,2,0,0,6,2,Slime,28.383332,-2,0,5,0,1,6,8,3,Slime,35.533331,-1,0,5,0,1,6,7,0,Slime,0.0,0,6,0,0,5,30,25,1,Slime,53.516663,-2,4,6,0,3,18,12,
0,80.483329,2,Warrior,71.733329,-14,0,10,0,6,24,21,3,Warrior,80.483329,-12,0,10,0,6,22,36,0,Warrior,0.0,-5,0,3,3,2,8,32,1,Warrior,77.949995,-12,0,13,2,5,20,16,2,Ranger,63.149996,-12,0,6,0,4,12,14,3,Ranger,58.33333,-8,0,7,0,3,9,15,0,Ranger,0.0,-8,0,2,1,4,12,20,1,Ranger,32.066665,0,0,5,2,0,0,6,2,Slime,33.683331,-2,0,7,0,1,6,8,3,Slime,35.183331,-2,0,5,0,1,6,7,0,Slime,0.0,0,4,0,0,3,18,22,1,Slime,42.883331,0,1,5,0,1,6,8,
1,77.499995,2,Warrior,65.149996,-13,0,11,0,6,20,18,3,Warrior,66.049996,-11,0,11,0,5,18,26,0,Warrior,36.916664,-2,0,10,0,1,4,10,1,Warrior,0.0,-10,0,4,2,6,20,32,2,Ranger,56.416663,-6,0,6,0,3,9,11,3,Ranger,77.499995,-20,0,5,0,7,21,27,0,Ranger,71.899996,-8,0,8,2,3,9,14,1,Ranger,32.416665,0,0,6,2,0,0,6,2,Slime,28.383332,-1,0,5,0,1,6,8,3,Slime,48.699997,-3,0,7,0,2,12,11,0,Slime,59.766663,0,2,5,0,2,12,12,1,Slime,53.78333,-1,1,5,0,2,12,12,
0,82.049995,2,Warrior,73.866662,-14,0,10,0,8,24,23,3,Warrior,64.13333,-9,0,10,0,4,16,23,0,Warrior,0.0,-10,0,12,3,4,16,31,1,Warrior,82.049995,-14,0,14,2,6,24,21,2,Ranger,56.466663,-8,0,5,0,3,9,11,3,Ranger,58.28333,-8,0,5,0,3,9,12,0,Ranger,0.0,-8,0,1,2,3,9,22,1,Ranger,32.416665,0,0,6,2,0,0,6,2,Slime,28.383332,-2,0,5,0,1,6,8,3,Slime,38.733331,-3,0,6,0,2,12,11,0,Slime,0.0,-1,3,0,0,4,24,23,1,Slime,53.866663,-1,1,6,0,2,12,11,
0,82.566662,2,Warrior,54.83333,-10,0,11,0,5,16,17,3,Warrior,65.249996,-11,0,10,0,5,20,26,0,Warrior,0.0,-13,0,5,4,5,20,30,1,Warrior,82.566662,-9,0,13,2,5,16,26,2,Ranger,66.149996,-11,0,6,0,4,12,13,3,Ranger,47.649997,-9,0,5,0,3,9,12,0,Ranger,0.0,-9,0,3,4,4,12,19,1,Ranger,32.416665,0,0,5,2,0,0,6,2,Slime,28.383332,-1,0,5,0,1,6,8,3,Slime,35.533331,-2,0,5,0,1,6,7,0,Slime,0.0,0,5,2,0,4,24,26,1,Slime,52.43333,-1,2,5,0,2,12,11,
0,78.433329,2,Warrior,75.683329,-18,0,10,0,7,28,20,3,Warrior,55.516663,-9,0,11,0,4,16,24,0,Warrior,0.0,-11,0,9,5,4,16,29,1,Warrior,78.433329,-18,0,12,2,7,24,19,2,Ranger,62.616663,-8,0,5,0,3,9,12,3,Ranger,53.816663,-7,0,5,0,3,9,12,0,Ranger,0.0,-3,0,0,3,1,3,21,1,Ranger,32.416665,0,0,6,1,0,0,6,2,Slime,28.383332,-2,0,5,0,1,6,8,3,Slime,35.533331,-2,0,5,0,1,6,7,0,Slime,0.0,0,3,0,0,3,18,24,1,Slime,45.499997,0,3,5,0,2,12,8,
0,75.299996,2,Warrior,57.28333,-8,0,10,0,4,14,17,3,Warrior,75.299996,-15,0,12,0,7,24,31,0,Warrior,0.0,-8,0,5,0,3,12,29,1,Warrior,72.666662,-12,0,13,4,5,20,17,2,Ranger,54.13333,-7,0,6,0,3,9,11,3,Ranger,55.98333,-6,0,6,0,2,6,12,0,Ranger,0.0,-6,0,1,0,3,9,20,1,Ranger,52.28333,-5,0,5,2,2,6,12,2,Slime,33.683331,-1,0,7,0,1,6,8,3,Slime,35.183331,-1,0,5,0,1,6,7,0,Slime,0.0,0,0,0,0,0,0,22,1,Slime,45.549997,0,3,5,0,2,12,8,
0,79.466662,2,Warrior,65.716663,-11,0,11,0,5,18,19,3,Warrior,75.199996,-12,0,11,0,5,20,29,0,Warrior,0.0,-8,0,4,4,3,12,30,1,Warrior,79.466662,-9,0,13,3,5,16,20,2,Ranger,69.466663,-13,0,7,0,5,15,17,3,Ranger,54.516663,-5,0,6,0,2,6,12,0,Ranger,0.0,-11,0,0,0,4,12,20,1,Ranger,32.066665,0,0,6,1,0,0,6,2,Slime,33.683331,-2,0,7,0,1,6,8,3,Slime,35.183331,-1,0,5,0,1,6,7,0,Slime,0.0,0,2,0,0,2,12,22,1,Slime,50.816664,-2,3,5,0,3,18,12,
