0,45.299997,0,Warrior,0.0,-6,0,3,0,3,12,33,1,Warrior,30.499998,-5,0,12,2,2,8,23,0,Slime,25.783332,-4,0,5,0,2,12,16,1,Slime,45.299997,-2,3,6,0,3,18,26,0,Ranger,0.0,-12,0,3,0,5,15,21,1,Ranger,40.166664,-5,0,8,2,2,6,18,
0,45.683331,0,Warrior,0.0,-9,0,1,0,4,10,32,1,Warrior,34.349998,-5,0,13,2,2,6,23,0,Slime,28.383332,-3,0,5,0,2,12,16,1,Slime,45.683331,-2,4,5,0,3,18,24,0,Ranger,0.0,-13,0,3,0,5,15,21,1,Ranger,40.899998,-5,0,5,0,2,6,18,
0,45.166664,0,Warrior,0.0,-7,0,5,0,3,12,33,1,Warrior,30.366665,-5,0,12,1,2,8,23,0,Slime,25.649998,-3,0,5,0,2,12,16,1,Slime,45.166664,-1,3,6,0,3,18,26,0,Ranger,0.0,-12,0,3,0,5,15,21,1,Ranger,40.033331,-5,0,8,2,2,6,18,
0,52.749997,0,Warrior,0.0,-13,0,5,0,6,18,42,1,Warrior,32.783331,-5,0,11,1,2,8,23,0,Slime,25.649998,-2,0,6,0,2,12,16,1,Slime,52.749997,-5,1,5,0,4,24,32,0,Ranger,43.216664,-11,0,6,0,4,12,21,1,Ranger,44.833331,-7,0,6,0,3,9,21,
0,46.433331,0,Warrior,0.0,-9,0,3,0,4,12,34,1,Warrior,33.099998,-6,0,12,2,2,8,23,0,Slime,25.649998,-4,0,6,0,2,12,16,1,Slime,40.466664,0,4,6,0,2,12,22,0,Ranger,0.0,-13,0,4,0,5,15,21,1,Ranger,46.433331,-8,0,6,1,3,9,21,
0,45.283331,0,Warrior,0.0,-8,0,3,0,3,12,33,1,Warrior,30.483332,-5,0,11,1,2,8,23,0,Slime,25.766665,-4,0,6,0,2,12,16,1,Slime,45.283331,-1,2,6,0,3,18,26,0,Ranger,0.0,-12,0,2,0,5,15,21,1,Ranger,40.149998,-5,0,7,2,2,6,18,
0,49.516664,0,Warrior,0.0,-8,0,7,0,4,14,38,1,Warrior,30.366665,-4,0,12,2,2,8,23,0,Slime,25.649998,-4,0,5,0,2,12,16,1,Slime,49.516664,-3,2,5,0,4,24,30,0,Ranger,0.0,-13,0,2,0,5,15,24,1,Ranger,40.033331,-5,0,7,1,2,6,18,
0,45.683331,0,Warrior,0.0,-7,0,1,0,4,10,32,1,Warrior,34.349998,-3,0,13,2,2,6,23,0,Slime,28.383332,-4,0,5,0,2,12,16,1,Slime,45.683331,-1,3,5,0,3,18,24,0,Ranger,0.0,-13,0,2,0,5,15,21,1,Ranger,40.899998,-5,0,5,0,2,6,18,
0,51.08333,0,Warrior,0.0,-9,0,6,0,5,14,38,1,Warrior,30.366665,-4,0,12,1,2,8,23,0,Slime,25.649998,-4,0,5,0,2,12,16,1,Slime,51.08333,-3,2,6,0,4,24,30,0,Ranger,44.783331,-12,0,5,0,5,15,21,1,Ranger,46.716664,-7,0,8,2,3,9,21,
0,48.23333,0,Warrior,0.0,-8,0,5,0,4,14,36,1,Warrior,32.783331,-5,0,12,1,2,8,23,0,Slime,25.649998,-2,0,6,0,2,12,16,1,Slime,48.23333,-2,1,5,0,3,18,28,0,Ranger,0.0,-12,0,2,0,5,15,24,1,Ranger,39.099998,-6,0,5,0,2,6,18,
0,44.933331,0,Warrior,0.0,-7,0,5,0,3,10,31,1,Warrior,30.366665,-5,0,12,1,2,8,23,0,Slime,25.649998,-4,0,5,0,2,12,16,1,Slime,44.933331,-1,4,5,0,3,18,26,0,Ranger,0.0,-13,0,3,0,5,15,21,1,Ranger,40.149998,-4,0,7,1,2,6,18,
0,44.749997,0,Warrior,0.0,-7,0,1,0,3,12,31,1,Warrior,34.349998,-5,0,12,2,2,6,23,0,Slime,28.383332,-4,0,6,0,2,12,16,1,Slime,44.749997,-1,3,5,0,3,18,24,0,Ranger,0.0,-13,0,2,0,5,15,21,1,Ranger,40.083331,-4,0,6,0,2,6,18,
0,48.23333,0,Warrior,0.0,-11,0,5,0,4,14,36,1,Warrior,32.783331,-5,0,11,1,2,8,23,0,Slime,25.649998,-4,0,6,0,2,12,16,1,Slime,48.23333,-3,1,6,0,3,18,28,0,Ranger,0.0,-13,0,2,0,5,15,24,1,Ranger,39.099998,-5,0,5,0,2,6,18,
0,48.366664,0,Warrior,0.0,-7,0,4,0,3,10,32,1,Warrior,30.366665,-5,0,11,1,2,8,23,0,Slime,25.649998,-3,0,5,0,2,12,16,1,Slime,48.366664,-3,2,6,0,4,24,30,0,Ranger,0.0,-16,0,3,0,6,18,24,1,Ranger,40.149998,-5,0,7,2,2,6,18,
1,47.599997,0,Warrior,47.599997,-5,0,10,0,2,8,28,1,Warrior,37.133331,-8,0,13,1,3,12,24,0,Slime,25.766665,-3,0,6,0,2,12,16,1,Slime,43.449997,-1,2,6,0,2,12,26,0,Ranger,44.749997,-14,0,5,0,5,15,21,1,Ranger,0.0,-9,0,0,0,4,12,23,
1,47.599997,0,Warrior,47.599997,-5,0,10,0,2,8,28,1,Warrior,37.133331,-7,0,13,2,3,12,24,0,Slime,25.766665,-3,0,5,0,2,12,16,1,Slime,43.449997,-2,1,5,0,2,12,26,0,Ranger,44.749997,-14,0,6,0,5,15,21,1,Ranger,0.0,-10,0,0,0,4,12,23,
0,45.049997,0,Warrior,0.0,-6,0,4,0,3,10,31,1,Warrior,30.483332,-5,0,12,2,2,8,23,0,Slime,25.766665,-3,0,6,0,2,12,16,1,Slime,45.049997,-2,2,5,0,3,18,26,0,Ranger,0.0,-12,0,3,0,5,15,21,1,Ranger,40.266664,-5,0,7,1,2,6,18,
0,45.166664,0,Warrior,0.0,-7,0,3,0,3,12,33,1,Warrior,30.366665,-5,0,11,1,2,8,23,0,Slime,25.649998,-3,0,5,0,2,12,16,1,Slime,45.166664,-2,3,5,0,3,18,26,0,Ranger,0.0,-15,0,2,0,5,15,21,1,Ranger,40.033331,-4,0,7,2,2,6,18,
1,55.58333,0,Warrior,51.599997,-5,0,11,0,3,8,36,1,Warrior,33.099998,-6,0,11,1,2,8,23,0,Slime,25.649998,-3,0,5,0,2,12,16,1,Slime,43.783331,-2,2,7,0,3,18,26,0,Ranger,55.58333,-12,0,5,0,5,15,29,1,Ranger,0.0,-16,0,1,2,6,18,32,
